Accounting Date,Total Received,Item Payment Type,Stock Item Name,Event Name,Amount,masked_column
12/18/2024,0.0,Card Payment,,Kira Soltanovich,,27
12/18/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/18/2024,0.0,Card Payment,,Kira Soltanovich,,17
12/18/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/18/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/18/2024,0.0,No Payment,,Storytelling Power of Comics,,0
12/18/2024,0.0,No Payment,,Storytelling Power of Comics,,0
12/18/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,55
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/18/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,24
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,35
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,32
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/19/2024,0.0,Cash Payment,,The Nutcracker Ballet,,30
12/19/2024,0.0,Cash Payment,,The Nutcracker Ballet,,31
12/19/2024,0.0,Cash Payment,,The Nutcracker Ballet,,30
12/19/2024,0.0,Cash Payment,,The Nutcracker Ballet,,27
12/19/2024,0.0,Cash Payment,,The Nutcracker Ballet,,34
12/19/2024,0.0,Cash Payment,,The Nutcracker Ballet,,32
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,28
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,32
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,55
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,52
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,50
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,47
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,55
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,59
12/19/2024,0.0,Card Payment,,International Guitar Night XXV,,46
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/19/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/19/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/19/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,37
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,28
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,25
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,19
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,23
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,21
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,23
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,28
12/20/2024,0.0,Card Payment,,International Guitar Night XXV,,63
12/20/2024,0.0,Card Payment,,International Guitar Night XXV,,57
12/20/2024,0.0,Card Payment,,International Guitar Night XXV,,61
12/20/2024,0.0,Card Payment,,International Guitar Night XXV,,50
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,28
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,32
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,52
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,54
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,56
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,47
12/20/2024,0.0,No Payment,,The Nutcracker Ballet,,45
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/20/2024,0.0,Card Payment,,International Guitar Night XXV,,44
12/20/2024,0.0,Card Payment,,International Guitar Night XXV,,49
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,57
12/20/2024,0.0,Card Payment,,Kira Soltanovich,,26
12/20/2024,0.0,Card Payment,,Kira Soltanovich,,26
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,28
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/20/2024,0.0,Card Payment,,The Nutcracker Ballet,,44
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,33
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,40
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,46
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,36
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,48
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/21/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/21/2024,0.0,Card Payment,,Kira Soltanovich,,29
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,33
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,22
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,31
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/21/2024,0.0,Card Refund,,The Nutcracker Ballet,,27
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/21/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/21/2024,0.0,Card Payment,,Kira Soltanovich,,41
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,54
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,27
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,30
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,47
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,49
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,53
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,56
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,42
12/21/2024,0.0,Card Payment,,Little Shop of Horrors,,50
12/21/2024,0.0,Card Payment,,Little Shop of Horrors,,54
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,58
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,26
12/21/2024,0.0,Card Payment,,The Nutcracker Ballet,,29
12/21/2024,0.0,Card Refund,,The Nutcracker Ballet,,0
12/21/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/21/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Card Refund,,The Nutcracker Ballet,,0
12/22/2024,0.0,Card Refund,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,43
12/22/2024,0.0,Card Refund,,The Nutcracker Ballet,,38
12/22/2024,0.0,Card Refund,,The Nutcracker Ballet,,31
12/22/2024,0.0,Card Refund,,The Nutcracker Ballet,,35
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,52
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,50
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,51
12/22/2024,0.0,Card Payment,,Kira Soltanovich,,22
12/22/2024,0.0,Card Payment,,Kira Soltanovich,,26
12/22/2024,0.0,Cash Payment,,The Nutcracker Ballet,,41
12/22/2024,0.0,No Payment,,The Nutcracker Ballet,,0
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,41
12/22/2024,0.0,Card Payment,,The Nutcracker Ballet,,45
12/22/2024,0.0,Card Payment,,International Guitar Night XXV,,63
12/22/2024,0.0,Card Payment,,International Guitar Night XXV,,54
12/22/2024,0.0,Custom Payment,,The Nutcracker Ballet,,0
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,27
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,23
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,25
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,24
12/23/2024,0.0,Card Payment,,Kira Soltanovich,,21
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,22
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,22
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,42
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,30
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,41
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/24/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,16
12/24/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,15
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/24/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/25/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/25/2024,0.0,Card Payment,,Kira Soltanovich,,48
12/25/2024,0.0,Card Payment,,Kira Soltanovich,,40
12/25/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/25/2024,0.0,Card Payment,,Kira Soltanovich,,20
12/26/2024,0.0,Card Payment,,February Film Feast (2025),,52
12/26/2024,0.0,Card Payment,,February Film Feast (2025),,54
12/26/2024,0.0,Card Payment,,February Film Feast (2025),,61
12/26/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/26/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/26/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/26/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/26/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/26/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/27/2024,0.0,Card Payment,,Kira Soltanovich,,41
12/27/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/27/2024,0.0,Card Payment,,Skerryvore,,44
12/27/2024,0.0,Card Payment,,Skerryvore,,44
12/27/2024,0.0,Card Payment,,Skerryvore,,49
12/27/2024,0.0,Card Payment,,Skerryvore,,54
12/27/2024,0.0,Card Payment,,Kira Soltanovich,,38
12/27/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/27/2024,0.0,Card Payment,,Kira Soltanovich,,30
12/27/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/27/2024,0.0,Card Payment,,International Guitar Night XXV,,63
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/28/2024,0.0,Card Payment,,Kira Soltanovich,,26
12/28/2024,0.0,Card Payment,,Kira Soltanovich,,25
12/28/2024,0.0,Card Payment,,Kira Soltanovich,,29
12/28/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/28/2024,0.0,Card Payment,,Kira Soltanovich,,25
12/28/2024,0.0,Card Payment,,Kira Soltanovich,,27
12/28/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,15
12/28/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,15
12/28/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,14
12/29/2024,0.0,Card Payment,,Kira Soltanovich,,36
12/29/2024,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
12/29/2024,0.0,Card Payment,,Storytelling Power of Comics,,0
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,30
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/30/2024,0.0,Card Payment,,February Film Feast (2025),,59
12/30/2024,0.0,Card Payment,,February Film Feast (2025),,54
12/30/2024,0.0,Card Payment,,February Film Feast (2025),,55
12/30/2024,0.0,Card Payment,,February Film Feast (2025),,52
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,38
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,42
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,40
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,29
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,35
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,33
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,28
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,22
12/30/2024,0.0,Card Payment,,Kira Soltanovich,,39
12/31/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,19
12/31/2024,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,12
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,38
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,29
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,42
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,32
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,38
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,34
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/31/2024,0.0,No Payment,,Kira Soltanovich,,0
12/31/2024,0.0,No Payment,,Know Your Place,,0
12/31/2024,0.0,No Payment,,Know Your Place,,0
12/31/2024,0.0,No Payment,,Kira Soltanovich,,0
12/31/2024,0.0,No Payment,,Kira Soltanovich,,0
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,37
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,31
12/31/2024,0.0,Card Payment,,Kira Soltanovich,,24
12/31/2024,0.0,Custom Payment,,Kira Soltanovich,,0
12/31/2024,0.0,Custom Payment,,Kira Soltanovich,,0
12/31/2024,0.0,Custom Payment,,Kira Soltanovich,,0
12/31/2024,0.0,Custom Payment,,Kira Soltanovich,,0
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,53
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,56
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,50
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,59
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,53
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,56
1/1/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,62
1/1/2025,0.0,Card Payment,,International Guitar Night XXV,,49
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/1/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,Card Payment,,International Guitar Night XXV,,60
1/2/2025,0.0,Card Payment,,International Guitar Night XXV,,50
1/2/2025,0.0,Card Payment,,Skerryvore,,60
1/2/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,Card Payment,,International Guitar Night XXV,,58
1/2/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,No Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/2/2025,0.0,Card Payment,,International Guitar Night XXV,,64
1/2/2025,0.0,Card Payment,,International Guitar Night XXV,,54
1/2/2025,0.0,Card Payment,,International Guitar Night XXV,,50
1/2/2025,0.0,Mixed Payment,,Kira Soltanovich,,0
1/2/2025,0.0,Mixed Payment,,Kira Soltanovich,,0
1/3/2025,0.0,Card Payment,,Know Your Place,,14
1/3/2025,0.0,Card Payment,,Know Your Place,,17
1/3/2025,0.0,Card Payment,,International Guitar Night XXV,,63
1/3/2025,0.0,Card Payment,,International Guitar Night XXV,,54
1/3/2025,0.0,Card Payment,,International Guitar Night XXV,,53
1/3/2025,0.0,Card Payment,,February Film Feast (2025),,46
1/3/2025,0.0,Card Payment,,February Film Feast (2025),,59
1/3/2025,0.0,Card Payment,,February Film Feast (2025),,65
1/3/2025,0.0,Card Payment,,February Film Feast (2025),,52
1/3/2025,0.0,Card Payment,,February Film Feast (2025),,55
1/3/2025,0.0,Card Payment,,February Film Feast (2025),,58
1/3/2025,0.0,No Payment,,International Guitar Night XXV,,0
1/3/2025,0.0,No Payment,,International Guitar Night XXV,,0
1/3/2025,0.0,Card Payment,,International Guitar Night XXV,,57
1/3/2025,0.0,Card Payment,,International Guitar Night XXV,,56
1/3/2025,0.0,Card Payment,,Skerryvore: Whisky Tasting,,65
1/3/2025,0.0,Card Payment,,Skerryvore: Whisky Tasting,,65
1/4/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,23
1/4/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,28
1/4/2025,0.0,Card Payment,,International Guitar Night XXV,,54
1/4/2025,0.0,Card Payment,,International Guitar Night XXV,,53
1/4/2025,0.0,Card Payment,,Steve Hofstetter,,43
1/4/2025,0.0,Card Payment,,Steve Hofstetter,,45
1/4/2025,0.0,Card Payment,,Steve Hofstetter,,53
1/4/2025,0.0,Card Payment,,Steve Hofstetter,,45
1/4/2025,0.0,Card Payment,,Steve Hofstetter,,42
1/4/2025,0.0,Card Payment,,Little Shop of Horrors,,50
1/4/2025,0.0,Card Payment,,Little Shop of Horrors,,58
1/5/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/5/2025,0.0,Card Payment,,"Honoring Women Peacebuilders in Africa, Beyond",,0
1/5/2025,0.0,Card Payment,,International Guitar Night XXV,,53
1/5/2025,0.0,Card Payment,,International Guitar Night XXV,,56
1/5/2025,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,17
1/5/2025,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,17
1/5/2025,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,14
1/5/2025,0.0,Card Payment,,Macbeth: David Tennant & Cush Jumbo,,14
1/5/2025,0.0,Card Payment,,International Guitar Night XXV,,54
1/5/2025,0.0,Card Payment,,International Guitar Night XXV,,59
1/5/2025,0.0,Card Payment,,February Film Feast (2025),,49
1/5/2025,0.0,Card Payment,,February Film Feast (2025),,52
1/5/2025,0.0,Card Payment,,February Film Feast (2025),,52
1/5/2025,0.0,Card Payment,,February Film Feast (2025),,61
